Path,Transcription,is_valid
./data/TRAIN/DR3/MRJB1/SX210.WAV.wav,dʒ.ɛ.f.s.t̚.t.ɔɪ.ɡ̚.g.oʊ.k̚.k.ɑ.r.t̚.n.ɛ.v.ɝ.w.ɝ.k̚.t,False
./data/TRAIN/DR3/MRJB1/SX30.WAV.wav,g.ɛ.t̚.t.ʔ.ʌ.k̚.k.æ.l.ɨ̞.k̚.k.oʊ.k̚.k.æ.t̚.t.ɨ̞.k̚.k.i.p̚.p,False
./data/TRAIN/DR3/MRJB1/SX300.WAV.wav,ʔ.ʌ.m.i.b̚.b.ʊ.z.t̚.tʃ.eɪ.n.d̚.ʃ.eɪ.p̚.k.ɑ.n.t̚.s.t̚.t.n̩.t̚.t.l.i,False
./data/TRAIN/DR3/MRJB1/SX390.WAV.wav,h.ɨ̞.p̚.p.ɪ.k̚.t.ʌ.p̚.n.aɪ.n.p̚.p.ɛ.r.z.ə.v.s.ɑ.k̚.k.s.f.ɚ.ʔ.i.t̚.tʃ.b̚.b.r.ʌ.ð.ɚ,False
./data/TRAIN/DR3/MRTC0/SA1.WAV.wav,ʃ.i.ɦ.æ.d̚.j.ɝ.d̚.d.ɔ.r.k̚.k.s.ʉ.t̚.n̩.ɡ̚.g.r.i.s.i.w.ʊ.ʃ.w.ɔ.ɾ.ɝ.ɔ.l.j.ɪ.ɚ,False
./data/TRAIN/DR3/MRTC0/SA2.WAV.wav,d.oʊ.ɾ̃.æ.s.k̚.m.i.ɾ.ɪ.k̚.k.ɪ.r.i.ɨ̞.ɾ̃.ə.ʔ.ɔɪ.l.i.r.æ.ɡ̚.g.l.aɪ.k̚.k.ð.æ.t̚,False
./data/TRAIN/DR3/MRTC0/SI1458.WAV.wav,ʔ.ə.d̚.d.ɨ̞.m.ɛ.s.t̚.t.ɨ̞.k̚.k.ɔ.ɾ.ə.m.æ.ɾ.ɨ̞.k̚.k.w.ʊ.ʃ.ɝ.ð.æ.ʔ.w.ɪ.l.ɡ̚.g.ɪ.v.ɨ̞.ʔ.i.k̚.k.w.ʊ.v.l̩.ɨ̞.n.ʔ.r.i.z.ʌ.l.t̚.t.s.m.eɪ.b̚.b.i.j.ʉ.z.d̚.d,False
./data/TRAIN/DR3/MRTC0/SI2088.WAV.wav,h.i.d̚.d.h.æ.d̚.n.oʊ.aɪ.d̚.d.i.ʌ.h.aʊ.ə.n.ɦ.æ.p̚.p.i.ɦ.ɪ.s.w.i.t̚.p.i.t̚.tʃ.h.ɛ.d̚.b.ɛ.n,False
./data/TRAIN/DR3/MRTC0/SI828.WAV.wav,d.r.ʌ.ɡ̚.g.z.k̚.k.ɛ.m.ɨ̞.k̚.k.l̩.n.eɪ.m.d.r.aɪ.d̚.r.u.m.ɨ̞.n.b̚.b.æ.k̚.t.ɝ.i.ə,False
./data/TRAIN/DR3/MRTC0/SX108.WAV.wav,h.ɪ.s.k̚.k.æ.l.p̚.p.w.ə.z.b̚.b.l.ɪ.s.t̚.t.ɝ.d̚.f.r.m̩.t̚.t.ə.d̚.d.eɪ.z.h.ɑ.t̚.s.ʌ.n,False
./data/TRAIN/DR3/MRTC0/SX18.WAV.wav,ʔ.ʌ.l.ʌ.m.oʊ.ɾ̃.i.ɦ.ɑ.r.m.z.ʔ.ə.d̚.d.ə.v.ɔ.r.s.t̚.m.æ.n.z.w.ɛ.l.θ,False
./data/TRAIN/DR3/MRTC0/SX198.WAV.wav,n.ə.w.i.d̚.dʒ.ɪ.n.s.w.ɛ.ɾ.ɝ.z.ɝ.m.eɪ.ɾ.ʌ.v.l.æ.m.z.w.ʊ.l,False
./data/TRAIN/DR3/MRTC0/SX288.WAV.wav,b.r.ʌ.ʃ.f.aɪ.ɝ.z.ʌ.r.k̚.k.ɑ.m.ɨ̞.n.n̩.ð.ə.d̚.d.r.aɪ.ʔ.ʌ.n.d̚.d.ɚ.b̚.b.r.ʌ.ʃ.ə.v.n.ə.v.æ.ɾ.ə,False
./data/TRAIN/DR3/MRTC0/SX378.WAV.wav,ʔ.aɪ.d̚.dʒ.ɛ.s.ɔ.d̚.dʒ.ɪ.m.n.ɪ.ɚ.ð.ə.n.u.ʔ.ɔ.r.k̚.k.i.l̩.ɑ.d̚.dʒ.ɨ̞.k̚.k.l̩.m.j.ʉ.z.i.ə.m,False
./data/TRAIN/DR3/MRTJ0/SA1.WAV.wav,ʃ.i.ɦ.æ.d̚.dʒ.ɚ.d̚.d.ɑ.r.k̚.k.s.ʉ.t̚.ʔ.ɨ̞.n.ɡ̚.g.r.i.z.i.w.ɔ.ʃ.w.ɔ.ɾ.ɝ.ʔ.ɔ.l.j.ɪ.ɝ,False
./data/TRAIN/DR3/MRTJ0/SA2.WAV.wav,d.oʊ.n.æ.s.m.i.t̚.t.ɨ̞.k̚.k.ɛ.r.i.ə.n.ɔɪ.l.i.r.æ.ɡ̚.g.l.aɪ.k̚.ð.æ.t̚,False
./data/TRAIN/DR3/MRTJ0/SI1551.WAV.wav,oʊ.w.i.m.æ.ɾ̃.ɪ.d̚.dʒ.t̚.t.ʃ.i.s.ɛ.d̚.d,False
./data/TRAIN/DR3/MRTJ0/SI2032.WAV.wav,h.i.t̚.t.ʊ.k̚.k.ə.b̚.b.ɨ̞.ɡ̚.g.s.w.ɪ.ɡ̚.g.ə.v.ɪ.z.d̚.d.r.i.ŋ.k̚.k,False
./data/TRAIN/DR3/MRTJ0/SI772.WAV.wav,ə.k̚.k.ɑ.r.d̚.b.ɔ.r.d̚.p.æ.ɾ.ɚ.n.k.ʌ.t̚.t.ɨ̞.f.ɨ̞.ɾ.ɨ̞.n.s.aɪ.d̚.h.oʊ.l.d̚.ɚ.w.ʊ.h.ɛ.l.p̚.t.ə̥.p̚.p.r.ɪ.v.ɛ.n.t̚.w.ɔ.r.p̚.p.i.ŋ,False
./data/TRAIN/DR3/MRTJ0/SX142.WAV.wav,w.ɪ.t̚.tʃ.l.ɔ.ŋ.ʔ.ɑ.r.ɾ.ɨ̞.k̚.k.l̩.w.ɑ.z.oʊ.p̚.p.ɛ.k̚.k.ʔ.æ.n.i.ɾ.ɨ̞.d̚.k.l.æ.ɚ.f.ɨ̞.k̚.k.eɪ.ʃ.n̩,False
./data/TRAIN/DR3/MRTJ0/SX232.WAV.wav,h.ɪ.z.f.eɪ.l.ɪ.ɚ.t̚.t.ʉ.ʔ.oʊ.p̚.p.ɨ̞.n.ə.s.t̚.t.ɔ.r.b̚.b.aɪ.ʔ.eɪ.t̚.k.ɔ.s.t̚.t.ɪ.m.h.ɨ̞.z.d̚.dʒ.ɑ.b̚.b,False
./data/TRAIN/DR3/MRTJ0/SX322.WAV.wav,ə.l.ɛ.ð.ɚ.ɦ.æ.n.d̚.b.æ.ɡ̚.w.ə.d̚.b.i.ə.s.ʉ.ɾ.ə.b̚.b.l̩.ɡ̚.g.ɨ̞.f.t̚.t,False
./data/TRAIN/DR3/MRTJ0/SX412.WAV.wav,g.w.ɛ.n.p̚.p.l.æ.ɾ̃.ɨ̞.d̚.d.ɡ̚.g.r.i.n.b̚.b.i.n.z.ɨ̞.n.ɦ.ɝ.v.ɛ.d̚.dʒ.t̚.t.ə.b̚.b.l̩.ɡ̚.g.ɑ.r.d̚.n̩,False
./data/TRAIN/DR3/MRTJ0/SX52.WAV.wav,h.ɚ.k̚.k.l.æ.s.ɨ̞.k̚.k.ə.l.p̚.p.ɚ.f.ɔ.r.m.ɨ̞.n.s.ɡ̚.g.eɪ.n.d̚.d.k.r.ɪ.ɾ.ɨ̞.k̚.k.ə.l.ə.k̚.k.l.eɪ.m,False
./data/TRAIN/DR3/MRWA0/SA1.WAV.wav,ʃ.ɪ.ɦ.ɛ.d̚.j.ɝ.d̚.d.ɑ.r.k̚.k.s.ʉ.ʔ.ɨ̞.n.ɡ̚.g.r.i.s.i.w.ɔ.ʃ.w.ɔ.ɾ.ɚ.ɔ.l.j.ɪ.ɝ,False
./data/TRAIN/DR3/MRWA0/SA2.WAV.wav,d.oʊ.ɾ̃.æ.s.k̚.k.m.i.ɾ.ɪ.k̚.k.ɪ.r.i.ɾ̃.ɔɪ.l.ɪ.r.æ.ɡ̚.l.aɪ.k̚.ð.æ.t̚,False
./data/TRAIN/DR3/MRWA0/SI1603.WAV.wav,ʔ.ɨ̞.n.t̚.t.ɛ.l.ə.d̚.dʒ.ɨ̞.n.s.d̚.dʒ.æ.b̚.d.ɪ.t̚.t.h.ɪ.m.ɨ̞.k̚.k.j.ʉ.z.ɨ̞.ŋ.l.i,False
./data/TRAIN/DR3/MRWA0/SI2233.WAV.wav,w.aɪ.ð.ɛ.ɦ.ɛ.l.d̚.d.ɪ.d̚.n̩.t̚.tʃ.ʉ.k̚.k.ʌ.m.aʊ.ʔ.w.ɨ̞.n.j.ʉ.s.ɔ.ð.ɨ̞.m.ɡ̚.g.æ.ŋ.ʌ.p̚.p.ɔ.n.m.i,False
./data/TRAIN/DR3/MRWA0/SI973.WAV.wav,ð.ɛ.n.k̚.k.eɪ.m.k̚.k.oʊ.k̚.k.ɨ̞.n.ʌ.t̚.t.s.ʔ.ɛ.ɡ̚.g.z.ʔ.ɛ.n.r.aɪ.s.w.aɪ.n,False
./data/TRAIN/DR3/MRWA0/SX163.WAV.wav,ð.eɪ.r.ɨ̞.m.eɪ.n.d̚.d.ə.l.aɪ.f.l.ɔ.ŋ.f.r.ɛ.n.d̚.z.ɨ̞.n.k̚.k.m̩.p̚.p.æ.n.j.ɨ̞.n.s,False
./data/TRAIN/DR3/MRWA0/SX253.WAV.wav,b.aɪ.ʔ.i.ɾ.i.ŋ.j.oʊ.ɡ̚.ɝ.ʔ.j.ɨ̞.m.eɪ.l.ɪ.v.l.ɔ.ŋ.ɡ̚.g.ɚ,False
./data/TRAIN/DR3/MRWA0/SX343.WAV.wav,ð.ɨ̞.f.r.aɪ.ʔ.n̩.t̚.tʃ.aɪ.l.d̚.d.w.ɨ̞.z.d̚.dʒ.ɛ.n.ʔ.l.ɨ̞.s.ɨ̞.b̚.d.ʉ.d̚.b.aɪ.ɦ.ɨ̞.z.b̚.b.ɪ.ɡ̚.b.r.ʌ.ð.ɚ,False
./data/TRAIN/DR3/MRWA0/SX433.WAV.wav,ð.i.ʊ.v.ɚ.w.eɪ.ʔ.tʃ.ɑ.r.m.ɚ.k̚.k.ɨ̞.d̚.d.s.l.ɪ.p̚.p.ɔɪ.z.n̩.ɪ.n.t̚.t.ʉ.ʔ.ɛ.n.i.w.ə.n.z.t̚.t.i,False
./data/TRAIN/DR3/MRWA0/SX73.WAV.wav,k.l.ɪ.f.s.d̚.d.ɪ.s.p̚.p.l.eɪ.w.ɨ̞.z.m.ɨ̞.s.p̚.p.l.eɪ.s.t̚.t.ɔ.n.ə.s.k̚.k.r.i.n,False
./data/TRAIN/DR3/MSFV0/SA1.WAV.wav,ʃ.i.ɦ.æ.d̚.j.ɚ.d̚.d.ɑ.r.k̚.k.s.ʉ.t̚.t.ɨ̞.n.ɡ̚.g.r.i.s.i.w.ɔ.ʃ.w.ɔ.ɾ.ɚ.ʔ.ɔ.l.j.ɪ.ɚ,False
./data/TRAIN/DR3/MSFV0/SA2.WAV.wav,d.oʊ.ɾ̃.æ.s.k̚.m.i.ɾ.ɨ̞.k̚.k.ɛ.r.i.ɨ̞.n.ʔ.ɔɪ.l.i.r.æ.ɡ̚.g.l.aɪ.k̚.k.ð.æ.t̚,False
./data/TRAIN/DR3/MSFV0/SI1262.WAV.wav,t.ɛ.n.ʔ.ʌ.ð.ɚ.z.m.eɪ.d̚.n.oʊ.r.ɚ.p̚.p.l.aɪ,False
./data/TRAIN/DR3/MSFV0/SI1892.WAV.wav,j.ʉ.k̚.k.ʊ.d̚.b.ɝ.n.d̚.d.aʊ.n.ð.ə.s.h.oʊ.l.m.aʊ.n.t̚.n̩.s.aɪ.d̚.w.ə.ð.ə.f.aɪ.ɚ.ð.æ.t̚.t.s.aɪ.z,False
./data/TRAIN/DR3/MSFV0/SI632.WAV.wav,ð.i.ʔ.ɔ.r.k̚.k.ɨ̞.s.t̚.t.r.ʌ.w.ʌ.z.ʔ.ɑ.b̚.v.i.ɨ̞.s.l.i.ʔ.ɔ.n.ɨ̞.t̚.t.s.m.ɛ.ɾ.l̩.ʔ.ɨ̞.ɾ̃.ɨ̞.ʔ.p.l.eɪ.d̚.m.oʊ.s.t̚.t.r.ə.s.p̚.p.ɑ.n.s.ə.v.l.i,False
./data/TRAIN/DR3/MSFV0/SX182.WAV.wav,θ.ɪ.k̚.g.l.u.ʔ.u.z.d̚.d.ʔ.aʊ.ɾ.ə.v.ð.ə.t̚.t.ʉ.b̚.b,False
./data/TRAIN/DR3/MSFV0/SX272.WAV.wav,ʔ.ə.l.aʊ.ʔ.i.t̚.tʃ.t̚.tʃ.aɪ.l.d̚.t.ə.ɦ.æ.v.ə.n.aɪ.s.p̚.p.ɑ.p̚.p,False
./data/TRAIN/DR3/MSFV0/SX362.WAV.wav,ð.i.ɪ.n.ɔɪ.ɨ̞.ŋ.r.æ.k̚.k.ʉ.n.s.l.ɪ.p̚.t.ɪ.n.d̚.d.ə.f.ɪ.l.z.ɡ̚.g.ɑ.r.d̚.n̩.ʔ.ɛ.v.r.ɨ̞.n.aɪ.t̚,False
./data/TRAIN/DR3/MSFV0/SX452.WAV.wav,ɨ̞.n.d̚.d.ə.v.ɛ.l.ə.p̚.p.ɨ̞.ŋ.f.ɪ.l.m.m.ɛ.n.i.t̚.t.ɑ.k̚.k.s.ɨ̞.k̚.k.ɛ.m.ə.k̚.k.l̩.z.ɚ.j.ʉ.z.d̚.d,False
./data/TRAIN/DR3/MSFV0/SX92.WAV.wav,ʔ.ə.l.ɑ.r.d̚.dʒ.h.aʊ.s.h.ɔ.l.d̚.n.i.d̚.z.l.ɑ.t̚.s.ə.v.ə.p̚.p.l.aɪ.ɨ̞.n.s.ə̥.z,False
./data/TRAIN/DR3/MTJM0/SA1.WAV.wav,ʃ.i.ɦ.æ.d̚.dʒ.ɝ.d̚.d.ɑ.r.k̚.k.s.ʉ.t̚.t.ʔ.ɨ̞.ŋ.g.r.i.s.i.w.ɑ.ʃ.w.ɑ.ɾ.ɚ.ɔ.l.j.ɪ.ɚ,False
./data/TRAIN/DR3/MTJM0/SA2.WAV.wav,d.oʊ.ɾ̃.æ.s.k̚.m.i.ɾ.ɨ̞.k̚.k.ɛ.r.i.ɨ̞.n.ɔɪ.l.i.r.æ.ɡ̚.l.aɪ.k̚.ð.æ.t̚,False
./data/TRAIN/DR3/MTJM0/SI1226.WAV.wav,ð.ə.w.i.l.ʌ.v.s.oʊ.ʃ.l̩.l.aɪ.f.s.p̚.p.ʌ.ɾ̃.ɚ.r.aʊ.n.ð.ə.r.ɔɪ.l̩.ʔ.ɔ.ɚ.r.ɨ̞.s.t̚.t.ə̥.k̚.k.r.æ.ɾ.ɨ̞.k̚.k.s.ɛ.ɾ̃.ɚ,False
./data/TRAIN/DR3/MTJM0/SI1856.WAV.wav,h.ɚ.aɪ.z.w.ɚ.ɡ̚.g.l.eɪ.z.d̚.d.ʔ.ə.z.ɨ̞.f.ʃ.i.d̚.d.ɪ.d̚.n̩.t̚.h.ɪ.ɝ.ʔ.ɔ.r.i.v.n̩.s.i.ɦ.ɨ̞.m,False
./data/TRAIN/DR3/MTJM0/SI655.WAV.wav,j.ɛ.t̚.t.ə.s.p̚.p.ɪ.ɝ.t̚.w.ɨ̞.t̚.tʃ.l.ɪ.v.z.ɨ̞.n.k̚.k.m̩.j.ʉ.ɾ̃.ɨ̞.ɾ.i.ɨ̞.z.n.ɑ.ɾ.aɪ.d̚.d.ɛ.ɾ̃.ɨ̞.k̚.k.l̩.w.ɪ.θ.ɨ̞.k̚.k.m̩.j.ʉ.ɾ̃.ɨ̞.ɾ.ɨ̞,False
./data/TRAIN/DR3/MTJM0/SX146.WAV.wav,s.ɪ.k̚.k.l.ə.k̚.k.l̩.p̚.p.r.oʊ.ɡ̚.r.æ.m.z.w.l̩.n.ɛ.v.ɚ.k̚.k.m̩.p̚.p.aɪ.l,False
./data/TRAIN/DR3/MTJM0/SX236.WAV.wav,k.l.ɨ̞.ɚ.p̚.p.r.ə.n.ʌ.n.s.i.eɪ.ʃ.n̩.ɨ̞.z.ə.p̚.p.r.i.ʃ.i.eɪ.ɾ.ɨ̞.d̚,False
./data/TRAIN/DR3/MTJM0/SX326.WAV.wav,s.t̚.t.i.v.k̚.k.ə.l.ɛ.k̚.k.s.r.ɛ.ɝ.ʔ.ɛ.n.ɑ.v.l̩.k̚.k.ɔɪ.n.z,False
./data/TRAIN/DR3/MTJM0/SX416.WAV.wav,ʔ.ʌ.ɦ.j.ʉ.d̚.dʒ.p̚.p.aʊ.ɚ.ʔ.aʊ.ɾ.ɨ̞.d̚.dʒ.r.ɝ.l.i.ɨ̞.k̚.k.ɝ.z,False
./data/TRAIN/DR3/MTJM0/SX56.WAV.wav,ʔ.æ.k̚.k.ɨ̞.d̚.d.ɛ.m.ɨ̞.k̚.k.æ.p̚.t.ɨ̞.t̚.t.ʉ.d̚.g.ɛ.r.ɨ̞.n.t̚.t.i.ʒ.ɚ.d̚.d.ɨ̞.p̚.p.l.oʊ.m.ə,False
./data/TRAIN/DR3/MTKP0/SA1.WAV.wav,ʃ.ɪ.æ.d̚.dʒ.ɚ.d̚.d.ʌ.r.k̚.k.s.ʉ.ɾ.ɪ.n.ɡ̚.g.r.i.s.ɨ̞.w.ɑ.ʃ.w.ɑ.ɾ.ɚ.ɑ.l.j.ɪ.ɚ,False
./data/TRAIN/DR3/MTKP0/SA2.WAV.wav,d.oʊ.n.æ.s.k̚.m.ɨ̞.ɾ.ɨ̞.k̚.k.ɪ.r.ɪ.ɨ̞.n.ɔɪ.l.ɪ.r.æ.ɡ̚.g.l.aɪ.k̚.k.ð.æ.t̚,False
./data/TRAIN/DR3/MTKP0/SI1023.WAV.wav,s.ʌ.t̚.tʃ.ɨ̞.n.æ.ɾ̃.ə.m.ə.l.w.ə.s.ɛ.d̚.d.ɨ̞.b̚.b.i.m.i.l.i.n.oʊ.z.d̚.d,False
./data/TRAIN/DR3/MTKP0/SI2283.WAV.wav,ɛ.n.ʉ.z.aɪ.ɾ.ɨ̞.m.z.ə.m.æ.n.ə.z.l.ɛ.s.ɑ.f.ə.n.ʃ.ɑ.ɾ.ɪ.n.ə.b̚.b.ɑ.ɾ.i.ʔ.ɚ.ɦ.ɛ.d̚.d.ð.ɨ̞.n.ɪ.n.ə.s.ʌ.b̚.b.ɚ.b̚.b.z,False
./data/TRAIN/DR3/MTKP0/SI454.WAV.wav,ɨ̞.f.j.ʉ.d̚.d.ɪ.s.ʃ.r.ɔɪ.k̚.k.ɑ.f.ə.ɾ̃.ɨ̞.s.ɨ̞.n.b̚.b.æ.ŋ.k̚.k.s.j.ɨ̞.d̚.d.ʉ.s.ʌ.m.θ.ɨ̞.ŋ.t̚.t.ʉ.ð.i.k̚.k.ɑ.n.ɨ̞.m.i.ɦ.i.s.ɛ.d̚,False
./data/TRAIN/DR3/MTKP0/SX123.WAV.wav,ə.s.k̚.k.r.ʉ.d̚.d.r.aɪ.v.ɝ.z.m.eɪ.d̚.f.ɚ.m.v.ɑ.d̚.d.k̚.k.ɪ.n.ɔ.r.n.d̚.dʒ.d̚.dʒ.ʉ.s,False
./data/TRAIN/DR3/MTKP0/SX213.WAV.wav,ð.ɪ.n.ʉ.z.eɪ.ʒ.ɨ̞.n.t̚.s.ɪ.ɦ.aɪ.ɝ.d̚.d.ɪ.ɡ̚.g.r.eɪ.t̚.dʒ.ɝ.ɾ̃.ə.l.ə.s.t̚.t,False
./data/TRAIN/DR3/MTKP0/SX303.WAV.wav,ð.ɪ.b̚.b.l.ʉ.d̚.dʒ.eɪ.f.l.u.oʊ.v.ə.ð.ɑ.ɦ.aɪ.b̚.b.ɪ.l.d̚.d.ɨ̞.ŋ,False
./data/TRAIN/DR3/MTKP0/SX33.WAV.wav,k.oʊ.k̚.k.ɨ̞.n.ʌ.t̚.k.r.i.m.p̚.p.aɪ.m.eɪ.k̚.k.s.ɨ̞.n.aɪ.s.d̚.d.ɨ̞.z.ɝ.t̚,False
./data/TRAIN/DR3/MTKP0/SX393.WAV.wav,ʃ.i.ʉ.z.ɨ̞.z.b̚.b.oʊ.θ.n.eɪ.m.z.ɪ.ɾ̃.ɝ.t̚.tʃ.eɪ.n.d̚.dʒ.ɨ̞.b̚.b.l.i,False
./data/TRAIN/DR3/MTLB0/SA1.WAV.wav,ʃ.ɨ̞.ɦ.ɛ.d̚.dʒ.ɚ.d̚.d.ɑ.r.k̚.k.s.ʉ.t̚.n̩.ɡ̚.g.r.ɪ.s.ɨ̞.w.ɔ.ʃ.w.ɔ.ɾ.ɚ.ʔ.ɔ.j.ɪ.ɚ,False
./data/TRAIN/DR3/MTLB0/SA2.WAV.wav,d.oʊ.ɾ̃.æ.s.k̚.m.i.ɾ.ɨ̞.k̚.k.ɛ.r.ɪ.n.ʔ.ɔɪ.l.i.r.æ.ɡ̚.g.l.aɪ.k̚.ð.æ.t̚,False
./data/TRAIN/DR3/MTLB0/SI1134.WAV.wav,ʔ.ɪ.n.d̚.d.ɨ̞.v.ɪ.d̚.dʒ.u.l.ɦ.j.ʉ.m.ɨ̞.n.s.t̚.t.r.ɛ.ŋ.θ.ɨ̞.z.n.i.ɾ.ɪ.d̚.t.ʉ.p̚.p.ɪ.t̚.ʔ.ɛ.ɡ̚.g.ɛ.n.s.t̚.t.æ.n.ɪ.n.ɦ.j.ʉ.m.ɨ̞.n.k̚.k.ɨ̞.n.d̚.d.ɪ.ʃ.ɨ̞.n,False
./data/TRAIN/DR3/MTLB0/SI1764.WAV.wav,s.oʊ.k̚.k.ʌ.p̚.p.l.oʊ.k̚.k.l̩.k̚.k.ʌ.l.ɚ,False
./data/TRAIN/DR3/MTLB0/SI504.WAV.wav,w.ɝ.ɾ.ɨ̞.j.ʉ.p̚.p.ʊ.t̚.ð.ə.l.aɪ.ɾ.ɝ.f.l.u.ɨ̞.ɾ.ə.h.ɑ.ɦ.ɑ,False
./data/TRAIN/DR3/MTLB0/SX144.WAV.wav,ð.ə.w.ɪ.l.ə.w.i.w.ʊ.m.ɪ.n.w.ɔ.r.ʌ.m.ʌ.s.k̚.k.r.æ.t̚.k.oʊ.t̚,False
./data/TRAIN/DR3/MTLB0/SX234.WAV.wav,ð.ə.p̚.p.eɪ.p̚.p.ɚ.b̚.b.ɔɪ.b̚.b.ɔ.t̚.t.ʉ.æ.p̚.p.l̩.z.n̩.θ.r.i.aɪ.s.ɨ̞.z,False
./data/TRAIN/DR3/MTLB0/SX324.WAV.wav,ð.ə.l.oʊ.k̚.k.l̩.d̚.d.r.ʌ.ɡ̚.g.s.t̚.t.ɔ.r.w.ɨ̞.z.t̚.tʃ.ɑ.r.ʒ.w.ɨ̞.ð.ə.l.i.ɡ̚.g.ə.l.i.d̚.d.ɨ̞.s.p̚.p.ɛ.n.t̚.s.i.n.t̚.t.w.æ.ŋ.k̚.k.w.ə.l.aɪ.z.ɚ.z,False
./data/TRAIN/DR3/MTLB0/SX414.WAV.wav,ʔ.aɪ.r.ɪ.ʃ.j.ʌ.ŋ.s.t̚.t.ɨ̞.z.ʔ.i.t̚.t.f.r.ɛ.ʃ.k̚.k.ɪ.p̚.p.ɚ.z.f.ɚ.b̚.b.r.ɛ.k̚.k.f.ɨ̞.s.t̚.t,False
./data/TRAIN/DR3/MTLB0/SX54.WAV.wav,ð.i.j.i.s.t̚.t.r.ɨ̞.ŋ.k̚.k.oʊ.s.ɨ̞.z.ʌ.p̚.p.l.eɪ.s.f.ɚ.p̚.p.ɪ.ɚ.p̚.p.l.ɛ.ʒ.ɝ.n̩.ɨ̞.k̚.k.s.aɪ.t̚.m.ɨ̞.n,False
./data/TRAIN/DR3/MTPG0/SA1.WAV.wav,ʃ.i.ɦ.ɛ.d̚.d.j.ɚ.d̚.d.ɑ.r.k̚.k.s.ʉ.ɾ.ɪ.ŋ.ɡ̚.g.r.i.s.i.w.ɔ.ʃ.w.ɔ.ɝ.ɔ.l.j.ɪ.ɚ,False
./data/TRAIN/DR3/MTPG0/SA2.WAV.wav,d.oʊ.ɾ̃.æ.s.m.i.ɾ.ɨ̞.k̚.k.ɝ.i.ɨ̞.n.ɔɪ.l.i.r.æ.ɡ̚.l.aɪ.k̚.ð.æ.t̚,False
./data/TRAIN/DR3/MTPG0/SI1383.WAV.wav,h.aʊ.m.ʌ.t̚.tʃ.ɨ̞.n.ɦ.aʊ.m.ə.ɾ̃.i.p̚.p.r.ɑ.f.ə.t̚.s.k̚.k.ʊ.ɾ.ə.m.ə.d̚.dʒ.ɔ.ɚ.ɾ.i.t̚.t.eɪ.k̚.k.æ.ɾ.ʌ.ð.ə.l.ɔ.s.ɨ̞.z.ə.v.ə.f.j.ʉ,False
./data/TRAIN/DR3/MTPG0/SI2013.WAV.wav,ð.ɨ̞.w.ɚ.ɔ.l.r.ɛ.ɾ.i.s.w.oʊ.l.ə.n.t̚.t.ə.b̚.b.ɝ.s.t̚.t.i.ŋ,False
./data/TRAIN/DR3/MTPG0/SI753.WAV.wav,m.eɪ.k̚.k.eɪ.p̚.p.eɪ.s.t̚.t.ə.v.b̚.b.r.aʊ.n.ʃ.ʊ.ɡ̚.ɚ.ɨ̞.n.m.ʌ.s.t̚.t.ɚ.ɾ.ɨ̞.n.s.p̚.p.r.ɛ.ɾ.l.aɪ.l.ɪ.oʊ.v.ɚ.s.k̚.k.ɔ.r.d̚.s.ɝ.f.ə̥.s,False
./data/TRAIN/DR3/MTPG0/SX123.WAV.wav,ʔ.eɪ.s.k̚.k.r.ʉ.d̚.r.aɪ.v.ɚ.ɨ̞.z.m.eɪ.f.r.m̩.v.ɑ.d̚.k.ɛ.n.ɔ.ɚ.n.dʒ.d̚.dʒ.ʉ.s,False
./data/TRAIN/DR3/MTPG0/SX213.WAV.wav,ð.ɪ.n.ʉ.z.eɪ.dʒ.n̩.s.i.h.aɪ.ɝ.ɾ.ə.ɡ̚.g.r.eɪ.t̚.dʒ.ɝ.ɾ̃.l̩.ə.s.t̚.t,False
./data/TRAIN/DR3/MTPG0/SX303.WAV.wav,ð.ɨ̞.b̚.b.l.ʉ.d̚.dʒ.eɪ.f.l.u.oʊ.v.ɚ.ð.i.h.aɪ.b̚.b.ɪ.l.d̚.d.ɨ̞.ŋ,False
./data/TRAIN/DR3/MTPG0/SX33.WAV.wav,k.oʊ.k̚.k.ə.n.ʌ.t̚.k.r.i.m.p̚.p.aɪ.m.eɪ.k̚.s.ə.n.aɪ.s.d̚.d.ə.z.ɝ.t̚,False
./data/TRAIN/DR3/MTPG0/SX393.WAV.wav,ʃ.i.j.ʉ.z.ɪ.z.b̚.b.oʊ.θ.n.eɪ.m.z.ʔ.ɪ.ɾ̃.ɝ.t̚.tʃ.eɪ.n.d̚.dʒ.ə.b̚.b.l.i,False
./data/TRAIN/DR3/MTPP0/SA1.WAV.wav,ʃ.i.ɦ.æ.d̚.d.j.ɚ.d̚.d.ɑ.r.k̚.k.s.ʉ.ɾ.i.n.ɡ̚.g.r.i.z.i.w.ɔ.ʃ.w.ɔ.ɾ.ɚ.ɔ.l.j.ɪ.ɚ,False
./data/TRAIN/DR3/MTPP0/SA2.WAV.wav,d.oʊ.n.t̚.t.ʔ.æ.s.k̚.k.m.i.ɾ.ʉ.k̚.k.ɛ.r.i.ɨ̞.n.ɔɪ.l.i.r.æ.ɡ̚.g.l.aɪ.k̚.k.θ.æ.t̚,False
